name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
Data,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SoulCycle,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Genies,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Kubiks,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Sequoia,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Guardian,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Insight,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Needless,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EAD,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Getir,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Hott,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Danti,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SKU,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Proof,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Sun,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
OceanGates,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
GPT3,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Edsoma,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Render,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Shop,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Oso,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nokia,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
VAT,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Whisper,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Openovate,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Aakash,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SubSaharan,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Seedstars,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
BlackRock,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
BuzzCutt,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Mistral,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
PagelsMinor,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
None,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Piper,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Mindblooms,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Glystn,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
JeanNicholas,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Sista,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Chorev,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Lenskart,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
LCA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SEC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Clearing,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
PST,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
JDoodle,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
TransUnion,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Bhargava,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Kayas,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Finfra,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Khor,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Aware,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
VC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Indifi,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nagawa,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
PMF,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Wardle,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Oova,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
HSBC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Djust,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Carta,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
NHTSA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Braswell,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Mushroom,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
FIS,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
OKR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CulturePulses,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Gen2,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Uncommon,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Cloudflare,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Atomico,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EvenUp,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Wards,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Shephard,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Pigment,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Insify,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
RealReal,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Digibee,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
OHUB,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Register,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Bonside,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Mosaic,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Pachama,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
GetHarley,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Apple,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Instabase,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Types,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Eli,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Them,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Keeta,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Config,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Atlantaarea,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
BOND,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Kurzman,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Evroc,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Snyks,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
IRS,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Consequently,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Affirms,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Fudge,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SVB,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
ICO,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Traction,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Angel,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Newtons,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Donelan,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SaxaVord,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
ESA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Linden,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Rural,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
lowEarth,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Wikipedia,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
VR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Airbus,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Comparitech,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Spotify,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Getirs,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CNR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
euro,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EASA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
RNA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
apps,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
FloodCube,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EUOSHA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CUR8,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
AirConsole,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
ELECTRON,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EIC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Oxford,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Narula,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
BNR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nevera,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Inevitably,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EcoRunner,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Crowmies,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Arinas,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Heide,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Fairbuds,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Trafikverket,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Arianespace,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Bitkom,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Financial,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Pentagon,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Boden,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SuperNode,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
AMR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EMEA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Vows,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Stilride,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
NASA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
TNW,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Powerfoyle,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
un,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Ports,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
ClimateTrade,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
FlyFeed,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Limited,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Climate,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nissan,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
AmsterdamDelta,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
quantum,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Quantum,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Group,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Cement,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Jessel,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Equiums,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
WordPress,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
jargon,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Influencers,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Techleap,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
EC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Playbook,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Csuite,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Hglund,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Exchanges,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
D2C,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
WFH,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Verge,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
SpaceTech,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
GSER,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Legos,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CTO,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Kress,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Gadea,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Skynetuh,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Cabinet,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Diversity,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
RoomRaccoon,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Maslow,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Wilson,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Ikea,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Instagram,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Epic,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CAC,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
QA,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Patankar,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Physical,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Accenture,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nadkarni,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Spotifys,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Myrthe,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
ESG,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
YouTube,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
DI,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Channels,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Ancestral,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Agritech,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Freakonomics,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Calibrate,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Netflix,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
AgriTech,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Christchurch,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
emoji,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CS,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Nocode,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
XR,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Bushell,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
giants,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
DMS,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Vesseur,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Governments,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
FinTech,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Ford,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Pomodoro,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
PricingBot,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
CELLINK,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Phyre,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
Micromanaging,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
JetBrains,None,None,None,None,None,None,None,None,None,None,None,None,4 0 0 0 0 0 0 0 0 0 0 0 0 0
